,market_tms,btc_price,mkt_cap,total_volumes
14,2021-05-16 17:01:52.733,47385.1895096615,884554359518.8008,884554359518.8008
13,2021-05-16 16:02:40.163,47889.815231055596,896096263922.8008,896096263922.8008
12,2021-05-16 15:02:06.320,48405.796864409545,905749569767.5077,905749569767.5077
11,2021-05-16 14:01:38.199,48944.95114054473,915836487853.2734,915836487853.2734
10,2021-05-16 13:12:31.078,48696.51145387634,911186868019.1997,911186868019.1997
9,2021-05-16 12:01:54.901,49054.709772502654,917886858525.215,917886858525.215
8,2021-05-16 11:02:51.396,49676.81873777044,929526204153.5919,929526204153.5919
7,2021-05-16 10:03:07.528,49265.37073087122,921826521162.1603,921826521162.1603
6,2021-05-16 09:02:16.753,48908.11746647584,915139642610.9208,915139642610.9208
5,2021-05-16 08:02:39.898,49160.530314093245,919860478818.9723,919860478818.9723
4,2021-05-16 07:00:16.880,49071.27437213592,918189151796.4987,918189151796.4987
3,2021-05-16 06:02:03.856,48219.93450085968,902257949745.5427,902257949745.5427
2,2021-05-16 05:00:51.344,48177.84244042737,901467943430.5012,901467943430.5012
1,2021-05-16 04:02:24.860,48300.675732949945,903765680703.4296,903765680703.4296
0,2021-05-16 03:02:59.634,48195.34276868504,901792360246.0201,901792360246.0201
