,Unnamed: 0,market_tms,btc_price,mkt_cap,total_volumes,prev,btc_price2,btc_price3,btc_price4,btc_price5,btc_price6,btc_price7,btc_price8,btc_price9,btc_price10,btc_price11,btc_price12,btc_price13,btc_price14,btc_price15,btc_price16,btc_price17,btc_price18,btc_price19,btc_price20,btc_price24,btc_price72,next,n_bp,sell,go,p_go,p_sell,o3_go,o3_sell,conviction_go,conviction_sell,sell_signal,go_signal,dt,bitcoin,isPartial,buy_q,sell_q,q,sell_rev,buy_cost,TRev,TCost,curr_val,cash_flow,hold_val,pnl,algo_rt,trade_ind
722,722,2021-06-15 05:01:21.184,40666.80142029716,761901918640.3954,761901918640.3954,40517.81222640135,40592.30682334925,40494.00247524035,40398.52016789746,40359.53047028205,40344.62716441326,40370.930864972186,40375.773165124374,40376.64447541006,40359.1360035208,40323.0202658288,40297.0215377384,40271.44828336985,40255.00267404424,40263.507637765004,40256.67791609139,40265.37910505811,40254.09772111458,40239.33428362177,40224.783042729854,40129.73177861822,37534.77341733875,40155.45729398153,-0.012573994227645602,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,61000.202130445745,0.0,61000.202130445745,0.0,1.0,0
721,721,2021-06-15 04:01:29.455,40517.81222640135,759109801837.8213,759109801837.8213,40273.584027861536,40395.69812713144,40303.03786055457,40274.791468241725,40329.723858544465,40353.24846208025,40380.615465276554,40378.922349041655,40341.62753163152,40310.79895187918,40271.022809648,40247.0809753811,40238.55706471864,40229.481672042,40249.84819441775,40246.09581633662,40242.81633717105,40234.10314272207,40210.23180183793,40195.662671875805,40091.164793825934,37427.899375365174,40166.1059610257,-0.008680287657448549,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60776.71833960203,0.0,60776.71833960203,0.0,1.0,0
720,720,2021-06-15 03:02:21.106,40273.584027861536,754353800966.7246,754353800966.7246,40147.17116009384,40210.37759397769,40246.54507592889,40324.29655353795,40376.77306561605,40404.72080674026,40377.229232806756,40347.8593561165,40279.97037212683,40253.454745843694,40223.13914111418,40206.1435801384,40220.40627936535,40224.37835017329,40242.34343825549,40239.73339417068,40225.38994827309,40215.77221298032,40181.09354191368,40163.65110709589,40044.900046510236,37323.107836822775,40189.62219380023,-0.0020847867426754263,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60410.376041792304,0.0,60410.376041792304,0.0,1.0,0
719,719,2021-06-15 02:02:00.701,40147.17116009384,752163273760.0321,752163273760.0321,40418.25395566633,40282.71255788009,40402.04803114702,40449.33943196882,40432.66854786446,40404.23468277685,40318.489479426265,40275.09825218561,40226.93911956055,40192.35831684056,40189.14801916261,40188.88220581058,40228.3504209812,40234.676714544235,40237.12335008589,40233.587570146694,40206.15447768754,40188.90093627413,40146.20867227808,40126.9903685373,39983.373786844444,37221.58699959045,40218.29846618893,0.0017716642054668164,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60220.756740140765,0.0,60220.756740140765,0.0,1.0,0
718,718,2021-06-15 01:02:27.274,40418.25395566633,761898677937.3162,761898677937.3162,40624.51305316154,40521.38350441394,40496.63083279063,40455.97938552413,40375.800817689225,40311.491517440416,40231.70702494496,40178.530448405996,40157.77751412055,40143.29608340858,40188.61639245855,40204.156712408985,40241.00300810726,40243.59720157009,40230.051790207515,40215.911462861535,40171.64739486072,40151.23199534042,40107.77206479654,40079.579320284596,39907.042327614756,37123.508450740985,40255.78343154535,-0.004019731389168668,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60627.3809334995,0.0,60627.3809334995,0.0,1.0,0
717,717,2021-06-15 00:02:31.141,40624.51305316154,761104314502.2867,761104314502.2867,40319.2432691731,40471.87816116732,40415.327938257644,40342.21906398725,40247.18221719161,40157.19785724792,40125.35387186702,40091.45507956898,40128.8146526966,40145.918081970856,40219.69703235941,40238.48818929266,40246.19139503291,40240.47916353021,40201.77113551557,40182.48042036014,40130.81659582014,40100.96398360036,40051.386575772674,40013.556081658135,39825.46867639038,37029.34709622131,40290.393199615246,-0.008224587285737162,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-15,26.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60936.769579742315,0.0,60936.769579742315,0.0,1.0,0
716,716,2021-06-14 23:01:51.010,40319.2432691731,755383522441.0408,755383522441.0408,40398.312161522816,40358.777715347955,40269.11018971686,40155.18209987981,40067.213497304234,40034.98962098664,40057.556287270934,40077.168174224935,40163.021511245104,40209.60614043541,40257.27934622588,40265.950929522754,40234.76693202748,40224.4938928628,40163.18970520472,40133.327085980745,40071.11137138059,40032.222543218544,39975.72558754358,39929.38518765075,39749.08462445855,36939.73677046331,40299.96271411611,-0.00047819734433685035,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60478.86490375965,0.0,60478.86490375965,0.0,1.0,0
715,715,2021-06-14 22:04:09.201,40398.312161522816,756861610778.199,756861610778.199,39960.57316664871,40179.442664085764,40041.25401004276,39966.61544879913,40002.76574466905,40012.092404563264,40096.78006117892,40158.232848688414,40256.190769625704,40288.67228264006,40274.62251281961,40276.627994602764,40214.22085369811,40182.75817242496,40103.464466756755,40059.74122358518,39993.333715056506,39944.03548322104,39883.0447877579,39837.00769106683,39678.03535623702,36854.54970244677,40285.23326091617,-0.0027990996295719217,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60597.46824228422,0.0,60597.46824228422,0.0,1.0,0
714,714,2021-06-14 21:03:53.446,39960.57316664871,748588532310.0006,748588532310.0006,39845.5575453508,39903.06535599976,39891.9768875555,39947.77820834021,40021.41906445748,40105.45779931748,40219.68563619789,40293.87760242916,40321.1537956544,40343.20072528216,40278.633476385905,40252.979449237944,40151.2954911518,40102.22336769603,40016.01798041359,39961.749185192326,39894.73725138557,39846.29889130193,39790.97059437576,39750.45793986525,39612.390580415245,36773.61619620221,40260.74972322576,0.007511818094430467,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,59940.85974997307,0.0,59940.85974997307,0.0,1.0,0
713,713,2021-06-14 20:04:40.482,39845.5575453508,746504010342.0219,746504010342.0219,39916.2192928717,39880.888419111245,40003.57952912491,40090.3703566904,40189.49653417749,40281.31489849218,40368.069568660416,40422.55075716688,40365.24765490991,40344.155504296876,40227.32542208999,40165.81617618318,40053.15124424024,39985.787357969224,39907.480389971046,39853.38728048001,39797.860531218284,39751.64091861518,39709.945285354734,39671.03021762207,39553.82023410306,36697.17976935887,40230.69937941327,0.009665866354715114,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,59768.336318026195,0.0,59768.336318026195,0.0,1.0,0
712,712,2021-06-14 19:02:57.388,39916.2192928717,747826097416.4869,747826097416.4869,40336.32198540543,40126.270639138565,40177.16118425589,40257.93418033949,40373.13326280686,40480.95052306896,40477.03194567333,40456.73787211638,40323.06335368384,40248.16000345693,40104.30693027636,40015.877646339744,39918.423471698195,39852.742197596126,39799.29417098897,39747.10724244826,39705.421306012075,39661.118090412405,39632.11514988941,39596.48549085102,39493.06932017803,36625.527753259405,40192.361771452,0.00691805194660855,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,59874.32893930755,0.0,59874.32893930755,0.0,1.0,0
711,711,2021-06-14 18:01:52.404,40336.32198540543,755695183966.2048,755695183966.2048,40119.78147334101,40228.05172937323,40338.70717642309,40485.5752325737,40588.767783331066,40585.8393012877,40436.44379855943,40342.78633102438,40173.25665322999,40052.639454753255,39927.448362403135,39842.22094848625,39787.06092349406,39727.86516422579,39694.92031390754,39643.30686749721,39616.81487481274,39577.57155263,39560.855831812645,39528.01027410526,39420.94799297207,36558.90861177387,40154.37295901846,-0.004510798640808278,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60504.48297810815,0.0,60504.48297810815,0.0,1.0,0
710,710,2021-06-14 17:03:32.681,40119.78147334101,751636804102.8157,751636804102.8157,40778.9437736049,40449.36262347296,40632.443288724295,40711.86384069743,40582.910819244324,40466.184300119996,40249.12886348932,40097.360198181865,39932.022256276505,39823.80511725974,39756.99353456933,39690.00371768899,39668.66940495751,39614.505054835296,39591.69342108687,39550.593724726205,39538.32823044725,39506.24484012496,39495.164716397885,39463.65466551792,39338.264439805316,36497.556710458186,40143.08470217103,0.0005808413698737969,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,60179.672210011515,0.0,60179.672210011515,0.0,1.0,0
709,709,2021-06-14 16:01:03.366,40778.9437736049,763985845157.0583,763985845157.0583,40852.10413434637,40815.52395397564,40791.28439267057,40628.682206829704,40349.45778099566,40132.51852770984,39945.59153287442,39793.365087537844,39715.58797824297,39629.201706744374,39623.01390080862,39564.32221071714,39560.34070471308,39514.559080559295,39509.494028365545,39476.48282963375,39474.161449802654,39441.6099088812,39432.14461463796,39401.36406794282,39246.955330618905,36441.40425554515,40167.48139558931,-0.014994561443530396,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,61168.41566040735,0.0,61168.41566040735,0.0,1.0,0
708,708,2021-06-14 15:02:02.783,40852.10413434637,765354979233.5491,765354979233.5491,40681.98552838464,40767.04483136551,40466.08002098884,40145.28962673117,39915.579274424024,39734.781395058926,39641.138642201266,39542.66442546526,39542.81543524575,39486.71018913611,39505.63052062563,39467.49770742667,39468.7774564055,39441.36771569089,39443.471630901935,39416.44721268466,39409.05836795973,39380.50963217271,39370.58352124769,39336.5523932556,39146.99586578267,36390.74283382185,40209.840409961085,-0.015721680388190995,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,61278.15620151956,0.0,61278.15620151956,0.0,1.0,0
707,707,2021-06-14 14:00:44.785,40681.98552838464,762166055420.1791,762166055420.1791,39648.24489283972,40165.11521061218,39824.49923247351,39628.20567786438,39553.98351569381,39449.581206000534,39444.190208729255,39395.15938360356,39430.60494302644,39411.98623774782,39429.36489422769,39412.980589200844,39413.957974976285,39396.05259664705,39389.422794467384,39367.04848204722,39351.96089638568,39328.771279738474,39302.521265263524,39266.88111161364,39037.97197957281,36345.81917325941,40265.1148221033,-0.010247059008230641,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,61022.97829257696,0.0,61022.97829257696,0.0,1.0,0
706,706,2021-06-14 13:02:47.340,39648.24489283972,742798449372.823,742798449372.823,39319.52161582992,39483.883254334825,39431.91212325528,39386.99769856769,39345.178896307254,39317.52300687035,39346.12855847786,39358.39874197641,39393.3675324692,39402.65570066106,39396.596284174004,39392.25730537058,39378.147218317805,39366.446747526636,39344.67416962709,39326.52993524787,39305.58166309125,39280.95854753148,39231.24095796375,39196.71548777701,38917.38615988667,36306.004759293726,40323.52128077398,0.017031684246285872,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,59472.36733925958,0.0,59472.36733925958,0.0,1.0,0
705,705,2021-06-14 12:01:54.574,39319.52161582992,736639166379.4375,736639166379.4375,39440.36036852154,39379.94099217573,39342.08327388011,39288.36678759288,39289.86711743345,39313.48170253941,39370.66892547494,39404.26818967748,39411.943868852904,39411.748247107804,39387.91832656714,39378.94461929639,39354.74627673547,39336.73262332398,39308.38570086867,39291.641198832534,39256.335431971675,39226.25670354788,39162.19001759027,39122.48818429021,38779.92280006542,36270.73731993244,40375.76092989978,0.026862974692057673,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,58979.28242374488,0.0,58979.28242374488,0.0,1.0,0
704,704,2021-06-14 11:02:09.532,39440.36036852154,738902333387.1312,738902333387.1312,39168.09074264743,39304.22555558449,39234.650301305664,39251.37267799448,39337.09628764537,39394.66815863484,39437.867453880004,39446.362246746125,39411.55262536269,39400.22762069009,39369.97091202562,39350.38013293345,39318.718969912494,39297.58117116891,39274.8966967964,39250.708166265795,39196.17797512407,39159.05981560311,39082.78635099014,39026.273120749756,38621.64057152658,36239.68206119276,40416.0589159851,0.024738580944668298,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,59160.54055278232,0.0,59160.54055278232,0.0,1.0,0
703,703,2021-06-14 10:03:00.907,39168.09074264743,733839510219.7701,733839510219.7701,39162.05935140625,39165.07504702684,39268.095054683305,39375.69828136408,39452.24002962431,39489.72430141796,39454.85703961223,39440.122371757316,39388.90261601749,39366.5449879192,39330.78935384128,39306.86900891108,39276.44337242534,39261.56206658682,39226.519635735196,39193.79552375064,39121.94165608214,39073.3507691182,38969.75989050935,38897.550456539204,38444.54087122069,36212.80911818194,40432.63439017643,0.03228504692346723,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,58752.136113971144,0.0,58752.136113971144,0.0,1.0,0
702,702,2021-06-14 09:03:16.083,39162.05935140625,735092225613.1461,735092225613.1461,39580.17077327327,39371.115062339755,39483.30150804487,39543.85191334897,39527.20857321162,39508.24602956892,39425.38770390241,39388.217216770136,39344.18735982089,39313.809484451536,39282.94866398087,39261.5874575697,39246.68076074828,39220.52264737617,39161.071411766075,39113.44696064323,39024.75988215426,38955.7875069145,38825.34102256905,38737.51197594848,38248.28179371156,36189.78126346481,40429.217779483384,0.03235678738716863,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,58743.089027109374,0.0,58743.089027109374,0.0,1.0,0
701,701,2021-06-14 08:04:51.274,39580.17077327327,741408690634.5675,741408690634.5675,39610.805134226684,39595.48795374998,39604.402318653076,39577.30940838885,39489.283485926215,39413.00483353316,39351.04672963787,39304.02985164219,39283.43160908217,39254.090240345686,39240.226251158536,39223.50358182743,39194.36453400406,39147.938255917674,39065.82250952038,39003.15920134823,38886.81513167476,38797.88211897368,38649.682929327886,38547.89802670002,38028.05544021404,36170.01136766004,40409.80943305365,0.020960967160368993,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,59370.2561599099,0.0,59370.2561599099,0.0,1.0,0
700,700,2021-06-14 07:01:55.803,39610.805134226684,738742189424.5662,738742189424.5662,39615.82823288567,39613.31668355618,39550.21649812462,39446.372482292056,39336.726181140104,39272.05761177601,39257.012973646495,39230.39993178114,39224.7488716092,39207.31705059636,39206.7809124963,39171.88502363125,39101.51197783127,39041.99126894378,38940.49589317607,38856.693502381066,38708.94910627258,38605.5354115089,38446.113124072144,38330.49252459828,37792.71832708481,36153.689251608004,40380.88076402677,0.01944104966285276,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,59416.20770134003,0.0,59416.20770134003,0.0,1.0,0
699,699,2021-06-14 06:04:27.848,39615.82823288567,742183209418.9354,742183209418.9354,39358.40439250044,39487.116312693055,39342.528466459495,39230.172388887506,39207.389042411894,39185.8047155083,39203.78688991577,39192.78980107071,39189.88522958352,39175.79932364678,39136.989134766176,39083.68178480929,38982.47056005628,38909.76302029979,38772.89111158607,38670.191021723906,38502.1217167452,38382.68809655182,38214.87192512442,38085.881080730105,37554.41214361288,36140.83063274357,40344.622480345715,0.01839654198760532,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,59423.74234932851,0.0,59423.74234932851,0.0,1.0,0
698,698,2021-06-14 05:00:20.549,39358.40439250044,737171424048.4667,737171424048.4667,39037.47684795141,39197.94062022593,39117.81631131552,39116.27198914747,39164.22038860469,39180.84270603264,39181.79271222566,39171.28656547481,39161.713417710016,39126.40940804797,39030.374434852376,38962.29377566541,38837.0554805433,38740.83597026851,38567.49093186173,38444.767283128465,38263.25447635843,38125.026415915156,37956.89023633583,37826.82619034815,37313.82004899695,36131.32746331742,40297.0215377384,0.02384794708336324,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,59037.606588750656,0.0,59037.606588750656,0.0,1.0,0
697,697,2021-06-14 04:01:08.018,39037.47684795141,729397363490.229,729397363490.229,39037.90715685882,39037.692002405114,39114.72766697942,39178.465220404876,39197.465023460594,39193.636510674325,39160.78041872397,39154.23690236829,39091.10539838592,39027.919239803705,38894.213116478415,38809.76109393632,38644.61645999371,38518.55910560368,38322.043634395195,38174.62587572259,37986.79835547189,37848.34694115687,37696.76214436046,37566.41238126785,37070.80972047932,36125.772037825605,40247.0809753811,0.030985714884725235,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,58556.21527192711,0.0,58556.21527192711,0.0,1.0,0
696,696,2021-06-14 03:01:22.313,39037.90715685882,731351260346.6628,731351260346.6628,39345.61950624865,39191.76333155374,39242.20277383033,39242.68326653754,39189.80799788804,39166.49436969328,39147.693386012616,39095.67055475478,38964.73308122148,38876.02576975564,38725.309071394215,38597.31084056464,38392.50175121364,38231.19353629979,38027.20811704999,37874.065480980316,37709.89552684185,37569.75523674761,37436.062618175216,37301.42255075289,36833.92690827336,36124.21228696261,40206.1435801384,0.029925692957500916,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2021-06-14,31.0,False,0.0,0.0,1.5,0.0,0.0,0.0,0.0,58556.860735288225,0.0,58556.860735288225,0.0,1.0,0
